"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0035049",1337.92265711157,0.0228275576957028,0.163008885691772,0.140038732237374,0.888629387995564,0.982523864065155
"FBgn0036333",485.786031400944,0.0313886445604472,0.224409655446825,0.139872076796112,0.888761063861762,0.982523864065155
"FBgn0037001",1062.03847412031,-0.024839109686294,0.179100682237971,-0.13868796799607,0.889696726358362,0.982523864065155
"FBgn0037102",158.884825583038,-0.0299913276864876,0.211424002337691,-0.141853939736628,0.88719537706609,0.982523864065155
"FBgn0037643",1624.89115193811,-0.0253835574564863,0.180467370050278,-0.140654554058246,0.888142848679921,0.982523864065155
"FBgn0037710",314.415584336167,0.0200617272647093,0.143111542055683,0.140182454724047,0.888515834117418,0.982523864065155
"FBgn0038183",143.183847531094,-0.0248130412724881,0.177314199066635,-0.139938264409176,0.888708768104201,0.982523864065155
"FBgn0038763",444.38179043633,-0.0179595878650641,0.13039463255838,-0.137732570065898,0.890451777515927,0.982523864065155
"FBgn0039663",112.025124774565,-0.0297390639176235,0.216269628491419,-0.13750920147719,0.890628320108042,0.982523864065155
"FBgn0042180",159.196849586842,-0.0232412575911741,0.168225835148726,-0.138155103053148,0.890117837324581,0.982523864065155
"FBgn0051211",787.076286881013,0.0226169908369514,0.163960018849727,0.137942109275313,0.890286170110715,0.982523864065155
"FBgn0051713",41.1560208476414,0.0390925961863818,0.282939712480952,0.138165815761948,0.890109371010284,0.982523864065155
"FBgn0052557",21.6264031055105,-0.0534091622422899,0.382158930276694,-0.139756415488237,0.888852450638713,0.982523864065155
"FBgn0053139",638.188598253806,0.0186782846179896,0.13281072935539,0.140638370925651,0.888155633869483,0.982523864065155
"FBgn0083124",60.898267892344,0.0463665060080896,0.330463788876897,0.14030737275533,0.888417139333098,0.982523864065155
"FBgn0011020",192.573386833949,0.0241068402008906,0.176643126028326,0.13647199720087,0.891448160410196,0.982616342641114
"FBgn0022986",199.6938438196,-0.0241198950005069,0.176653596810121,-0.136537808660825,0.891396137414824,0.982616342641114
"FBgn0029660",44.4874747780739,0.0568524180863223,0.41653371155701,0.136489356104713,0.89143443840553,0.982616342641114
"FBgn0031422",30.7266672062976,0.0506630436067622,0.369918901269684,0.13695716394288,0.8910646541942,0.982616342641114
"FBgn0036806",212.289586897581,-0.0207022720057981,0.151714851278393,-0.136455144841489,0.891461482028658,0.982616342641114
"FBgn0053051",71.1700466274824,0.0323215109514717,0.237769920185105,0.135936080250644,0.891871812286267,0.982928452468352
"FBgn0025806",295.603987721044,0.0204152106763467,0.150797993096086,0.135381182847297,0.892310501069841,0.9832717226645
"FBgn0027793",13.2551899765995,-0.0571737968634967,0.4263196158332,-0.134110171664881,0.893315456480265,0.983324640489299
"FBgn0030365",410.553669253656,0.0202439745284992,0.150399995914018,0.134600898128166,0.892927431467309,0.983324640489299
"FBgn0034856",27.7803095238984,0.0452203066824483,0.336027780541827,0.134573119548428,0.892949395736965,0.983324640489299
"FBgn0036689",61.307445946205,0.0334537222672725,0.249318259601786,0.1341807949434,0.8932596119851,0.983324640489299
"FBgn0037121",152.424212772778,0.0226037614459981,0.167785147494242,0.134718488397632,0.892834454823507,0.983324640489299
"FBgn0038472",129.329654410355,-0.024384680879193,0.180789315271068,-0.134878993499321,0.892707548522818,0.983324640489299
"FBgn0039233",127.501876844036,-0.0263142131883401,0.19632609210762,-0.134033193987865,0.893376326240893,0.983324640489299
"FBgn0086698",232.897756075108,-0.0209355242519461,0.155847257490906,-0.134333607077865,0.893138779467343,0.983324640489299
"FBgn0002989",248.599323283213,-0.0233024317757706,0.174369891997371,-0.133637932035433,0.8936888877809,0.983388583949114
"FBgn0027538",107.911116254282,-0.0263072994196378,0.196664546853586,-0.133767371092174,0.893586529357037,0.983388583949114
"FBgn0035027",295.257874343591,-0.0238948447112502,0.179164521649929,-0.133368171841178,0.893902215699726,0.983483306070203
"FBgn0014026",26510.240326313,-0.0258595839263061,0.194139460836069,-0.133201070070663,0.894034364595109,0.983488699680557
"FBgn0030007",395.741076938935,0.0180722136387515,0.135888101592776,0.132993348401537,0.894198640977269,0.983529428790851
"FBgn0003751",14.3869141013685,0.0544736209027071,0.416532316492478,0.130778858556322,0.895950247768706,0.983669659752462
"FBgn0024191",142.302760059681,-0.0230000818527361,0.174785401801683,-0.131590405237806,0.895308275038293,0.983669659752462
"FBgn0027084",1096.14917841979,0.0176801317683076,0.134971630135766,0.130991466506876,0.895782057978632,0.983669659752462
"FBgn0027568",1092.28010144624,0.0165453479732175,0.12702000296442,0.130257814415672,0.89636245486306,0.983669659752462
"FBgn0031601",102.481586907141,-0.0286911024268898,0.217657727172698,-0.131817522858378,0.895128626259873,0.983669659752462
"FBgn0032217",782.337410867108,-0.024900888436972,0.191074166002815,-0.130320539703966,0.896312830311581,0.983669659752462
"FBgn0033454",424.908823580727,-0.0177253713627602,0.135607355803986,-0.130710987303531,0.896003940310157,0.983669659752462
"FBgn0034727",238.764519080691,-0.0233972590460475,0.17790230841533,-0.131517456150284,0.895365978501661,0.983669659752462
"FBgn0034789",15.3785530597521,0.0652938114729687,0.496460024406473,0.131518769413567,0.895364939692276,0.983669659752462
"FBgn0037360",1009.49900640671,-0.016969043691839,0.128277397917089,-0.132283971824927,0.894759684589621,0.983669659752462
"FBgn0038609",221.805892704718,-0.0268073679719405,0.205253047617131,-0.130606430857707,0.896086655220058,0.983669659752462
"FBgn0038787",2655.73637688155,-0.0138855625040742,0.10561402431222,-0.131474608552224,0.895399871641622,0.983669659752462
"FBgn0040754",127.343388733059,0.0254153676777878,0.1949303233822,0.130381806364502,0.896264360132029,0.983669659752462
"FBgn0040786",22.5651584481531,-0.0584249535971453,0.445338623301797,-0.131192199688353,0.895623266373624,0.983669659752462
"FBgn0045761",588.699079387948,0.0213433714691362,0.161802668757624,0.131909885251077,0.895055569657246,0.983669659752462
"FBgn0086686",1424.20797022761,-0.0254558228529411,0.1939634771714,-0.131240289275937,0.895585225337495,0.983669659752462
"FBgn0052641",12.1318262621823,0.0640506566508042,0.493452482094456,0.129801062868185,0.896723821983115,0.983926521877838
"FBgn0035028",332.689078430459,0.0225350769811618,0.174009461827033,0.129504894415236,0.896958152383418,0.984043940350807
"FBgn0015024",1439.61799639744,-0.0183468826089034,0.142030663251083,-0.129175504704006,0.897218778214583,0.984190169858149
"FBgn0000171",3530.27087028538,-0.0185379100927058,0.14600374684135,-0.126968728500162,0.898965149237239,0.984411975177608
"FBgn0001995",275.345743349995,-0.018583602844237,0.146712475209534,-0.126666821057282,0.899204107226538,0.984411975177608
"FBgn0011824",561.68580414828,0.0233958710151309,0.184179453533067,0.127027584056386,0.898918566472193,0.984411975177608
"FBgn0029860+FBgn0029859",252.666035292405,-0.0198712364158964,0.154649775367308,-0.128491854376771,0.897759744057073,0.984411975177608
"FBgn0030357",63.1464367202909,-0.02896399354269,0.22539392514401,-0.128503878372872,0.89775022917483,0.984411975177608
"FBgn0030894",623.567173578874,-0.0169517095880769,0.133481730145112,-0.126996477867407,0.898943186233392,0.984411975177608
"FBgn0033842",198.807007916761,0.0262219503638982,0.204392540446401,0.128292110400059,0.897917808501377,0.984411975177608
"FBgn0033995",133.545742055427,0.0284282662834666,0.224408396485905,0.126680938541674,0.89919293311572,0.984411975177608
"FBgn0034035",260.858509425338,0.0172667262567825,0.135847750594456,0.127103512433773,0.898858471492019,0.984411975177608
"FBgn0034572",377.464182991961,-0.0191124484643667,0.150064182301316,-0.127361827261289,0.898654027579556,0.984411975177608
"FBgn0035519",435.669601337497,0.0208782667096845,0.164323768439918,0.127055671300031,0.898896336213385,0.984411975177608
"FBgn0039854",136.295122345446,-0.0243100636096384,0.190730474340948,-0.127457679186505,0.898578167045264,0.984411975177608
"FBgn0052138",6818.01641624136,0.0184906082747427,0.144872692582645,0.127633496313975,0.898439021689174,0.984411975177608
"FBgn0085346+FBgn0260468",342.970443800944,-0.0203409187645718,0.15914981598987,-0.127809879251551,0.898299431676622,0.984411975177608
"FBgn0001961",3742.39702374055,-0.0180686657481582,0.143815087188939,-0.125638179563318,0.90001833948089,0.984470412807328
"FBgn0003275",407.778558067599,-0.0203031371059368,0.163837504849787,-0.123922401800196,0.901376715591688,0.984470412807328
"FBgn0004510",356.077807380264,0.0161097996488528,0.136857564190839,0.117712161137025,0.906295730582929,0.984470412807328
"FBgn0004867",19383.4627506047,-0.0252232632941324,0.210158482557331,-0.120020200884594,0.904467145636932,0.984470412807328
"FBgn0005592+FBgn0013563",177.799079802221,-0.0187450645839043,0.158479355923607,-0.118280797361015,0.905845172069548,0.984470412807328
"FBgn0010315",399.756282265908,-0.0145399131098269,0.120697989782509,-0.120465246654289,0.904114608273201,0.984470412807328
"FBgn0010704",1307.76269478159,0.0156885914898964,0.131277338612534,0.119507232974927,0.904873510019686,0.984470412807328
"FBgn0013799",451.469338501815,-0.0164297158598717,0.135354701684694,-0.121382675705971,0.903387938196598,0.984470412807328
"FBgn0024361",12.6547357971979,0.0547378108951185,0.438560220172952,0.124812530588232,0.900671966994526,0.984470412807328
"FBgn0024814",989.880660393101,0.0130434456595705,0.106375349988585,0.122617182091247,0.90241024777792,0.984470412807328
"FBgn0024975",123.854171096427,0.0222776537347013,0.180024706009572,0.123747757896723,0.901514996909652,0.984470412807328
"FBgn0026207",275.861070610264,0.0193558685567431,0.154473025785649,0.125302579258089,0.900284010326169,0.984470412807328
"FBgn0027335",6033.4322383761,0.0142445799197839,0.11969138739428,0.119010901535131,0.905266718990787,0.984470412807328
"FBgn0030218",132.239723932075,0.0239576837373103,0.204065565274251,0.117401893382221,0.906541583747548,0.984470412807328
"FBgn0030625",144.380419609798,0.0257936354250792,0.216192653575611,0.119308565755951,0.90503089748249,0.984470412807328
"FBgn0031061",317.21062221548,0.0297847838264563,0.245087014378159,0.121527384476191,0.903273325770818,0.984470412807328
"FBgn0031098",235.999388363493,0.0190177488306514,0.157295635239398,0.120904491734351,0.903766684383937,0.984470412807328
"FBgn0031534",695.820825666423,-0.0142515140211385,0.113856136267706,-0.125171242309061,0.900387983472314,0.984470412807328
"FBgn0031677",21.3640268518582,0.0465558555980751,0.384978179588158,0.12093115419653,0.903745565771606,0.984470412807328
"FBgn0031683",147.382957796059,-0.0219352317264289,0.184912033256476,-0.118625225952734,0.905572279043467,0.984470412807328
"FBgn0032358",66.357844990053,-0.030822169241128,0.254987108577617,-0.120877362832427,0.9037881725204,0.984470412807328
"FBgn0032690",532.184970424973,0.0177971660691428,0.150940311257235,0.117908635015418,0.906140051225813,0.984470412807328
"FBgn0032705",215.271496996183,-0.0215629032823063,0.176127437165796,-0.122427849001222,0.902560184088449,0.984470412807328
"FBgn0033778",31.5414521529045,-0.0365998370619267,0.310462264682672,-0.117888198423521,0.90615624433258,0.984470412807328
"FBgn0034118",358.431284963843,-0.0210287015484337,0.17888495334478,-0.117554333974101,0.906420790178043,0.984470412807328
"FBgn0034310",485.556874838088,-0.0186929422573462,0.151610342829962,-0.123295956650604,0.901872742530133,0.984470412807328
"FBgn0034876",408.851586905944,0.0168832113547214,0.135751956454598,0.124368088649743,0.901023838719319,0.984470412807328
"FBgn0035082",166.96690226724,0.0227191834763025,0.184434302988185,0.123183069028964,0.901962132410714,0.984470412807328
"FBgn0035216",12.0185934052155,0.0601929056277605,0.486168748405058,0.12381072585441,0.901465139157908,0.984470412807328
"FBgn0035238",405.776587704673,0.0148620729023168,0.123997770313835,0.119857581831522,0.904595966959165,0.984470412807328
"FBgn0035484",26.7044006150339,-0.0442198053848497,0.364513386615512,-0.12131188320799,0.903444008095127,0.984470412807328
"FBgn0036107",78.3784118032858,-0.0339129801124266,0.289821369268513,-0.117013387239251,0.906849444878381,0.984470412807328
"FBgn0036575",20.0536470882761,-0.0536817019561072,0.432977000467617,-0.123982802546396,0.901328891573656,0.984470412807328
"FBgn0036906",35.2061889385376,-0.0388304679327535,0.328532840427367,-0.118193565922486,0.905914287874541,0.984470412807328
"FBgn0037122",12.0621735682438,-0.0548874266047588,0.4623663657951,-0.118709816857835,0.905505258820254,0.984470412807328
"FBgn0038312",104.596391027336,0.0216428289881662,0.183067748448224,0.118223057701981,0.905890920668033,0.984470412807328
"FBgn0038475",233.730021021083,0.0181946049764998,0.149177727164746,0.121965961824894,0.902925975497726,0.984470412807328
"FBgn0039184+FBgn0039183",539.388103702586,-0.0148860600996112,0.123602957968737,-0.120434497234091,0.904138965429517,0.984470412807328
"FBgn0039250",639.347002182839,-0.0208114666601739,0.16577564872679,-0.125539950047022,0.900096099630476,0.984470412807328
"FBgn0039265",319.10707027693,-0.0189146445498496,0.15393262860745,-0.122876122632094,0.902205193700306,0.984470412807328
"FBgn0039271",54.0578485637067,-0.0360722989185492,0.307646796425225,-0.117252314464834,0.906660111834221,0.984470412807328
"FBgn0040465",25.4187370288322,-0.0395236569133852,0.337954281629568,-0.116949714981587,0.906899901564003,0.984470412807328
"FBgn0051720",79.9756498151098,0.0286226659230242,0.243725302776703,0.117438220804049,0.906512797786901,0.984470412807328
"FBgn0052176",185.850153252276,0.0262965586535986,0.220079067762869,0.119486868610024,0.904889642835221,0.984470412807328
"FBgn0052438",610.244663490933,-0.0199458680438387,0.170022453318389,-0.117313141026659,0.906611911903016,0.984470412807328
"FBgn0052495",37.3242368558272,-0.0516056819007234,0.424617184028972,-0.121534605385171,0.903267606710005,0.984470412807328
"FBgn0052758",1211.13724804596,-0.0128903901424981,0.103356198875842,-0.124718113501667,0.900746716867485,0.984470412807328
"FBgn0053260+FBgn0260233+FBgn0013263",1293.90440648977,0.0174599699477146,0.141308836671576,0.123558939122075,0.901664505112721,0.984470412807328
"FBgn0065080+FBgn0260003",2263.74761417759,-0.0144282343739389,0.118301194895782,-0.121961865107529,0.902929219984114,0.984470412807328
"FBgn0082598",1775.49900585009,0.0155921423988252,0.123407985619328,0.126346300205577,0.899457807621235,0.984470412807328
"FBgn0082831",1203.73398951491,-0.0144904161665893,0.116191367260068,-0.124711641736307,0.900751840587145,0.984470412807328
"FBgn0085242",22.8314481521482,0.0497952796674451,0.414452856963252,0.120147029585708,0.904366677967833,0.984470412807328
"FBgn0085290",55.3067285621712,0.0313567196274797,0.258619073978131,0.121246740022475,0.903495603984846,0.984470412807328
"FBgn0085322",25.3971619617763,0.0457538916786976,0.367092835014755,0.12463847646838,0.900809766077663,0.984470412807328
"FBgn0085348",58.0726398775553,-0.0375510818767475,0.30370683460168,-0.123642531541962,0.90159831554118,0.984470412807328
"FBgn0085408",13.1957747007384,-0.0493743472650306,0.418783608638717,-0.117899426449677,0.906147347706081,0.984470412807328
"FBgn0085465",9.42096087435647,-0.0550936372088979,0.461359230339198,-0.119415920579702,0.904945848748568,0.984470412807328
"FBgn0086442",1438.29775410351,0.0143007641879879,0.113530766527668,0.125963777268277,0.899760597686881,0.984470412807328
"FBgn0259170",391.704233369822,-0.0202656973587641,0.169283674693392,-0.119714422524614,0.904709375005925,0.984470412807328
"FBgn0259784",175.946719993978,0.0281361564513656,0.224420385321518,0.125372552101521,0.900228616889765,0.984470412807328
"FBgn0002899",232.34814873034,0.0178327718851397,0.153015478920308,0.116542274095206,0.907222784453085,0.984631102480007
"FBgn0052011",14.4068899681461,-0.0462085143320664,0.396839187580369,-0.116441409463142,0.907302718574539,0.984631102480007
"FBgn0032488",326.90268293869,0.0170587150000338,0.147066993667833,0.115992817794065,0.907658233943871,0.984878631216086
"FBgn0038369",565.373803867839,0.0202626205447688,0.175705237865568,0.115321664800179,0.908190166895091,0.985317490164537
"FBgn0039132",253.093334194841,0.0204492602846584,0.177752972648949,0.11504314093832,0.908410927501796,0.985418674899843
"FBgn0024326",733.471557333085,0.0172041138800282,0.150309296842855,0.114458082376732,0.908874673381592,0.985624653834933
"FBgn0031633",528.644608783055,-0.0207280922194444,0.181488694906959,-0.114211478737399,0.909070152736527,0.985624653834933
"FBgn0035035",230.336600196139,-0.0166518593138256,0.145348983144459,-0.114564677052303,0.908790178937518,0.985624653834933
"FBgn0036382",15.6310622814266,-0.0468639825974458,0.410511144939436,-0.114160073788885,0.909110901434757,0.985624653834933
"FBgn0013726",1216.57049925533,0.0122819580051369,0.108960117714839,0.112719757125081,0.910252737156647,0.986237180710356
"FBgn0026713",1120.61867090248,-0.0178486994697069,0.158271576338927,-0.112772614531147,0.910210830250736,0.986237180710356
"FBgn0035031",21.2182481322772,0.0560918607090875,0.498250899833821,0.112577540206742,0.910365492151027,0.986237180710356
"FBgn0040005",261.551029297226,-0.0462216957802551,0.410926417899083,-0.112481684717595,0.910441491055556,0.986237180710356
"FBgn0260635",4533.64532923277,-0.0106796109640551,0.0948671394037534,-0.112574396478877,0.910367984638724,0.986237180710356
"FBgn0260799",590.30041107544,0.0433664358649313,0.385152971022116,0.112595355943499,0.910351367056808,0.986237180710356
"FBgn0039337",82.4265668733193,-0.0270894533326688,0.241416765265164,-0.112210323516325,0.910656643885262,0.986332006809024
"FBgn0001083",112.470804630233,0.0255682636862163,0.228608352771387,0.111843086117615,0.910947824036607,0.986509139971828
"FBgn0010660",1256.98973100321,0.0162380787875538,0.145637222838474,0.111496762098818,0.911222433062986,0.986668280350773
"FBgn0003071",834.416865027235,-0.0212629759965297,0.192594752968291,-0.110402675404301,0.912090031435701,0.986681711886663
"FBgn0010113",2370.35596593037,-0.0215552266600029,0.195594532140954,-0.110203625960613,0.912247886691057,0.986681711886663
"FBgn0016974",12.028510713478,0.0499961088017894,0.453731082853743,0.110188855670497,0.912259600340492,0.986681711886663
"FBgn0025558",118.691095620544,-0.0260880954295988,0.238339272483262,-0.109457812628973,0.912839381302989,0.986681711886663
"FBgn0027101",311.442386168448,-0.0328351640477623,0.296864244614324,-0.110606664977188,0.911928262032555,0.986681711886663
"FBgn0030766",305.830719467766,0.015280759902475,0.140246227343157,0.108956655675919,0.913236869348156,0.986681711886663
"FBgn0032449",23.5252377123767,0.0411040954850028,0.37604831659386,0.109305356974636,0.912960297805243,0.986681711886663
"FBgn0033104",185.53472807878,-0.0209341444351743,0.192507408292951,-0.108744617263339,0.913405052212327,0.986681711886663
"FBgn0034057",631.709213096443,-0.0212105730726507,0.194451139172376,-0.109079191631005,0.913139679069687,0.986681711886663
"FBgn0034959",171.296405608684,0.0190428841524195,0.174799535960048,0.108941274059057,0.913249069480445,0.986681711886663
"FBgn0037845",12.2867516327467,0.0481663594328149,0.437632803731815,0.110061126638787,0.912360897256852,0.986681711886663
"FBgn0037918",653.829354126195,-0.0137672931582842,0.124992420539003,-0.110145023985581,0.912294361380713,0.986681711886663
"FBgn0038371",39.8836492271965,0.0292658563210655,0.268169433435543,0.109131961633874,0.91309782456058,0.986681711886663
"FBgn0052250",115.443073933059,0.0235069254254906,0.213762785004423,0.109967342655104,0.912435274585496,0.986681711886663
"FBgn0085263",13.0327221421432,0.0470707132499003,0.432344926568227,0.108873055649173,0.91330317805836,0.986681711886663
"FBgn0085437",704.525060138696,-0.0172723023831835,0.157867338312624,-0.10941023373042,0.912877117135208,0.986681711886663
"FBgn0086372",375.372367206944,-0.019132767439015,0.172490141094491,-0.110920933321829,0.911679045642509,0.986681711886663
"FBgn0003598",582.665180188298,0.0116669015890571,0.109883149228606,0.10617552983292,0.915443085549037,0.986878603878541
"FBgn0004648",724.41412295559,0.0141867431781877,0.131401477606477,0.107964867949768,0.914023560581018,0.986878603878541
"FBgn0010083",462.601400596359,0.0161369627670203,0.15067642286349,0.107096800284675,0.914712185572192,0.986878603878541
"FBgn0011725",421.275053380877,0.0125487098145726,0.123516421529042,0.101595477420969,0.919077769370687,0.986878603878541
"FBgn0013303+FBgn0036926",133.304118911308,0.029668507989383,0.278165470426794,0.106657767205477,0.915060488305186,0.986878603878541
"FBgn0014032",101.333603086707,0.0222788529010766,0.219275818232907,0.101601959945318,0.91907262369087,0.986878603878541
"FBgn0016794",1484.9802021648,0.0134932819442154,0.128185951532339,0.105263344250413,0.916166848390984,0.986878603878541
"FBgn0019661",72.7753651498758,-0.0566920822295905,0.558017874295415,-0.101595459287345,0.919077783764748,0.986878603878541
"FBgn0020245",1059.31716357212,-0.0107891385020809,0.102760641168941,-0.104992907589427,0.916381436538581,0.986878603878541
"FBgn0021765",772.236290753243,0.0184878159358634,0.174448701352305,0.105978524302836,0.915599391338548,0.986878603878541
"FBgn0023508",1213.81609684223,-0.0152481852649762,0.145802627861383,-0.104581004393644,0.916708288335372,0.986878603878541
"FBgn0028658",48.9069105738266,0.0253894005751968,0.249007797039226,0.101962271370953,0.918786622043405,0.986878603878541
"FBgn0028969",2780.89411309023,0.0187939388952827,0.180117517917904,0.104342648691444,0.916897433845447,0.986878603878541
"FBgn0030328",1109.02508560079,-0.0120597711972468,0.116552512454429,-0.103470709839585,0.917589394858462,0.986878603878541
"FBgn0030687",446.981706988553,0.0166699508243912,0.15921705568483,0.104699529536518,0.916614235286926,0.986878603878541
"FBgn0031401",488.563446088758,0.0121021053087104,0.118229589138568,0.10236105358132,0.918470095986229,0.986878603878541
"FBgn0031638",203.32003660755,0.0175815157297545,0.172909838403228,0.101680250771816,0.919010478488059,0.986878603878541
"FBgn0031997",192.546009579751,0.0208370237287424,0.196936761619927,0.105805658412096,0.915736547230237,0.986878603878541
"FBgn0032480",790.554282070062,-0.0141454374572093,0.132486625626776,-0.106768795644762,0.914972403401594,0.986878603878541
"FBgn0033088",194.463339543757,0.0214569559641681,0.209062585498366,0.102634127063045,0.91825335637407,0.986878603878541
"FBgn0033948",96.1788585112562,0.0239629350121428,0.225479456782287,0.106275468967802,0.915363794276359,0.986878603878541
"FBgn0034186",176.780230919887,-0.0171944237530652,0.160411439590645,-0.10718951090361,0.914638636573224,0.986878603878541
"FBgn0034520",79.2651969457907,-0.0314431547510855,0.297164926725043,-0.105810450437776,0.915732745089748,0.986878603878541
"FBgn0035047",150.326686791843,-0.020486103491186,0.198091515837504,-0.103417369515163,0.917631727180703,0.986878603878541
"FBgn0035192",38.6085910789334,0.0459111472183271,0.439899038461069,0.104367464359416,0.916877741325113,0.986878603878541
"FBgn0035423",1345.90240578846,-0.0170556769171117,0.166407679437303,-0.102493328281389,0.918365108222945,0.986878603878541
"FBgn0035722",240.341729993431,0.0169412677781272,0.165675330414757,0.102255826113133,0.918553617104152,0.986878603878541
"FBgn0035868",46.829631457086,0.0343294206880439,0.33698702866409,0.101871638276806,0.918858562194466,0.986878603878541
"FBgn0036152",100.398303776174,-0.0270660460210139,0.252570943968595,-0.10716215252527,0.914660340390093,0.986878603878541
"FBgn0036298",403.972728326032,0.0161915610783827,0.157743169807211,0.102645085033929,0.9182446591115,0.986878603878541
"FBgn0036648",111.125511739117,-0.0247214987419321,0.240242759422776,-0.102902159471235,0.918040623791075,0.986878603878541
"FBgn0036726",267.101712896854,-0.0158535503758626,0.147169548487935,-0.107723034681745,0.914215396803407,0.986878603878541
"FBgn0036819",23.2525508502724,0.0361760244054585,0.340783795854448,0.106155353762506,0.915459093257194,0.986878603878541
"FBgn0037261",904.79981516602,0.0129776544201957,0.125658602787339,0.103277086743983,0.917743060491455,0.986878603878541
"FBgn0037429",82.8854708145642,-0.0248740297012894,0.239089453449314,-0.104036499069427,0.917140383649211,0.986878603878541
"FBgn0038437",47.5652856856859,0.0281111137977064,0.276634848019792,0.101618122224772,0.919059794457222,0.986878603878541
"FBgn0038590",52.7808799387533,0.0258604209474591,0.244949737199964,0.105574397601203,0.915920038956731,0.986878603878541
"FBgn0038916",18.7240676763179,0.0400606749874669,0.391977222629352,0.102201537933105,0.918596707055378,0.986878603878541
"FBgn0044826",1398.8553132671,0.0113002597998269,0.1049042618138,0.1077197399271,0.914218010429073,0.986878603878541
"FBgn0051301",347.713984668123,-0.0131513881613567,0.129277176928715,-0.101730162073453,0.918970860465274,0.986878603878541
"FBgn0053554",1697.97578936112,-0.0445941095614756,0.413824824284699,-0.107760837302491,0.91418540923477,0.986878603878541
"FBgn0053774",130.685304695429,0.0263658042366952,0.258278538437485,0.102082830405504,0.918690929163785,0.986878603878541
"FBgn0259876",922.544852053919,-0.0129783642208714,0.122251775942964,-0.10616094629927,0.91545465613124,0.986878603878541
"FBgn0051643",9.91648878918449,0.0551509176041396,0.544086805283146,0.10136418870779,0.919261363286178,0.98693861325724
"FBgn0028406",126.292373988246,-0.0202317728544996,0.201814725599905,-0.100249239961849,0.920146455038284,0.987057931142901
"FBgn0029173",142.354638194738,0.0168366473906747,0.167506884450505,0.100513166643306,0.919936930304311,0.987057931142901
"FBgn0031217",470.096690524245,0.017987051470706,0.179818237914306,0.100029072019257,0.920321245055286,0.987057931142901
"FBgn0031764",286.671500414796,-0.0160923446467746,0.160696295446969,-0.100141354236042,0.920232104391277,0.987057931142901
"FBgn0032646",454.152149044121,0.0131765155608088,0.130819518531405,0.100722856258225,0.919770466970704,0.987057931142901
"FBgn0032790",97.2600727743751,0.0210698857721714,0.211171115729203,0.0997763624036089,0.920521874456985,0.987057931142901
"FBgn0034909",90.6286775939276,0.0205093180712714,0.204952189028518,0.100068792475389,0.920289710937133,0.987057931142901
"FBgn0036493",71.8125262064451,0.0264869189800328,0.264157723442822,0.100269333922262,0.920130502754898,0.987057931142901
"FBgn0037708",60.6053645660297,-0.0290940084745042,0.291201105325113,-0.0999103641520247,0.920415488121181,0.987057931142901
"FBgn0014362",607.420508577051,-0.012862250502679,0.129334316060917,-0.0994496348256165,0.920781275163897,0.987062201905931
"FBgn0083960",25.3637592429327,0.0387742407833378,0.389270213247216,0.0996075205957597,0.920655922951373,0.987062201905931
"FBgn0033206",315.01593496273,0.0151316930726741,0.152998258746609,0.098901080290951,0.92121681116501,0.987118360390179
"FBgn0036623",1485.08925867915,0.0113557048289759,0.114657554894699,0.0990401795974531,0.921106368207386,0.987118360390179
"FBgn0044872",16.2157382947718,0.0408641665099551,0.412744918179373,0.099005862241037,0.921133615580368,0.987118360390179
"FBgn0000008",52.2256775955264,0.0262715483550589,0.278105110731601,0.0944662551721803,0.924738787013213,0.987195158405571
"FBgn0000057",366.500338602908,-0.0121969704302708,0.129474237050461,-0.0942038409194656,0.924947233732628,0.987195158405571
"FBgn0001105",2295.01337972959,0.0093761207244419,0.0984540580919403,0.0952334612321018,0.924129392539844,0.987195158405571
"FBgn0011327",269.158037827408,0.0135312239677859,0.142155477229153,0.0951860894249873,0.924167018846909,0.987195158405571
"FBgn0011640",1077.30706890965,0.0128865350955012,0.132176865002431,0.0974946341423978,0.922333595266115,0.987195158405571
"FBgn0011655",1050.62814925193,-0.0209111133885268,0.216043148653482,-0.0967913748658918,0.922892073633015,0.987195158405571
"FBgn0016684",12.1588895222977,0.0416295396712767,0.424260982038006,0.0981224798738324,0.921835037301909,0.987195158405571
"FBgn0016700",2506.20087626448,-0.0107717071979823,0.11529874545199,-0.0934243226650504,0.925566468325416,0.987195158405571
"FBgn0025674",1114.8875773418,0.0133717569885346,0.138633880628987,0.0964537451297363,0.923160208616377,0.987195158405571
"FBgn0026620",1771.30355041393,0.0111455444241826,0.113620690778545,0.0980943202141422,0.921857397588484,0.987195158405571
"FBgn0027055",590.834672023433,0.017541047773868,0.189135219044874,0.0927434237919816,0.926107398456022,0.987195158405571
"FBgn0028582",1277.345392998,0.0118177906842166,0.120182545478072,0.0983320051776807,0.92166866486616,0.987195158405571
"FBgn0029629",3226.64436792383,-0.0119420145063338,0.123755140186714,-0.0964971191363557,0.923125761846561,0.987195158405571
"FBgn0030321",1575.53447193817,0.0101397082812172,0.108843141464527,0.0931589087266636,0.925777318460445,0.987195158405571
"FBgn0030512",754.922954286138,0.0109417090457181,0.117555577736217,0.09307690248667,0.925842466910753,0.987195158405571
"FBgn0030719",1525.22628298866,0.0147315694173522,0.158063117824984,0.0932005493758754,0.925744237951642,0.987195158405571
"FBgn0030931",11.0242854128192,0.045893198660571,0.482126364917638,0.095189149567481,0.924164588242906,0.987195158405571
